site,mjd,lon,lat,ellh,zhd,zwd,ztd
DATC,58849.0,27.69183474361111,36.70857246111112,59.17,2.3097771850585858,0.09198846985975033,2.401765654918336
DEIR,58849.0,28.648404974722226,39.034850775,890.9131,2.093197403196939,0.05845498924119043,2.1516523924381294
DEI1,58849.0,28.66268656944445,39.050898043888886,974.4581,2.071944851922115,0.056048252837972795,2.1279931047600877
DENI,58849.0,29.092134164722218,37.76210177638889,471.0808,2.2027119651978313,0.07527584568524458,2.277987810883076
DNZ1,58849.0,29.04374140111111,37.77879908722222,537.9361,2.1847353861489687,0.0724381386293941,2.257173524778363
DLUC,58849.0,44.79747261694444,39.65510951861111,837.0657,2.1120344007955625,0.051413684636507286,2.1634480854320697
DIDI,58849.0,27.268660950555553,37.372130087777784,79.2684,2.306141396314531,0.0905564019769108,2.396697798291442
DINA,58849.0,30.166335914722218,38.06946334166667,917.9084,2.0870858289645287,0.05946990759662513,2.1465557365611536
DIPK,58849.0,34.19466429583333,35.536897014444435,155.2779,2.283944753280985,0.08515197925308916,2.369096732534074
DIVR,58849.0,38.103883784444456,39.39431797416667,1087.6045,2.0475793033126988,0.05018499771579069,2.0977643010284894
DIV1,58849.0,38.1194158,39.37187686555556,1072.8901,2.0513514597999563,0.050566866177007376,2.1019183259769636
DIYB,58849.0,40.18749263222221,37.954416830555566,773.6755,2.125731949950385,0.0577106495339179,2.183442599484303
EDIR,58849.0,26.551010272777773,41.67671157416667,98.1979,2.3059392229056646,0.08133177237040957,2.387270995276074
EKIZ,58849.0,37.18794046555555,38.05883177277777,1325.0423,1.987322838724009,0.04551575440418012,2.032838593128189
EKZ1,58849.0,37.18727368055555,38.05816525305557,1328.8748,1.9863781859364442,0.045423182970360666,2.031801368906805
ELAZ,58849.0,39.256465076666665,38.64467205333333,1027.4191,2.062139168651074,0.05129452976826426,2.1134336984193385
EMIR,58849.0,31.14402582666667,39.02218994,1057.6719,2.0523681180702513,0.05402676801361403,2.1063948860838653
EMR1,58849.0,31.00006469416667,39.02029899583333,1012.6311,2.063742454020886,0.055333493465173925,2.1190759474860603
ERGN,58849.0,39.75819282888889,38.26960403777777,987.8096,2.071312328313231,0.05204035182786659,2.123352680141098
ERZI,58849.0,39.506070502222215,39.745670600833336,1238.3736,2.0093328052924053,0.04589654493873013,2.0552293502311354
ERZ1,58849.0,39.506118460277776,39.74583746277777,1238.256,2.0093618776323083,0.04589872506749297,2.0552606026998013
ERZ2,58849.0,39.69703993472222,39.70785832305557,1437.6043,1.9599787943813292,0.04168076045529907,2.0016595548366283
ERZR,58849.0,41.255465694166666,39.905608304444435,1915.0094,1.845865014256192,0.032836210077497506,1.8787012243336896
ESKS,58849.0,30.463611866944444,39.745686321944454,850.7521,2.1046269739237706,0.05865375982822212,2.163280733751993
FASA,58849.0,37.484747905,41.045527145555546,40.9765,2.3210212850718737,0.07373355921597619,2.3947548442878497
FEEK,58849.0,35.912326426666674,37.81511508555555,600.2955,2.1721149073231745,0.0663853468263792,2.2385002541495536
FETH,58849.0,29.123773816111115,36.62620807055556,37.3266,2.3168737499370127,0.09644252689156352,2.413316276828576
FINI,58849.0,30.146409626944447,36.3022174675,36.3572,2.3154787261915732,0.09333012800781385,2.4088088541993873
GEME,58849.0,36.080844974722226,39.185131608333336,1214.7947,2.014223084072483,0.04780366414888617,2.062026748221369
GIRS,58849.0,38.388156842777775,40.92262907055555,81.2765,2.3108769665592237,0.07179851614624344,2.382675482705467
GODA,58849.0,25.903453170555554,40.19715683,101.2589,2.3035293497376337,0.0861163964073294,2.389645746144963
GUMU,58849.0,39.516172196666666,40.437072987777775,1248.5330000000001,2.0044707926970142,0.04292346683715409,2.047394259534168
GURU,58849.0,37.30786893138889,38.7173515575,1357.4395,1.9796506782504237,0.044781229147047304,2.0244319073974713
GYUR,58849.0,32.989468375555546,35.20124792638889,78.9818,2.3039889886605502,0.08938744072093094,2.393376429381481
HAKK,58849.0,43.73912818888889,37.57431627055556,1758.0393,1.8834814077093036,0.03759519171798652,1.92107659942729
HAK1,58849.0,43.734014227222225,37.57615342861111,1773.3105,1.8798742122164929,0.037255573979818685,1.9171297861963115
HALP,58849.0,34.18337524333333,37.44508057277777,1252.501,2.0041694815756506,0.04839031039236654,2.052559791968017
HARC,58849.0,29.152760284444447,39.677743656944436,712.5283,2.139967870269458,0.06310708769033402,2.203074957959792
