! Version:            1.0
! Source:             D. Landskron, TU Vienna (created: 2020-02-23)
! Data_types:         VMF3 (lat lon ah aw zhd zwd)
! Epoch:              2020 02 21 00 00  0.0
! Scale_factor:       1.e+00
! Range/resolution:   -89.5 89.5 0.5 359.5 1 1
! Comment:            vmf.geo.tuwien.ac.at/trop_products/GRID/1x1/VMF3/VMF3_OP/2020/
 89.5  131.5  0.00114470  0.00018009  2.2416  0.0114
 89.5  132.5  0.00114473  0.00017478  2.2416  0.0114
 89.5  133.5  0.00114475  0.00016977  2.2417  0.0114
 89.5  134.5  0.00114477  0.00016620  2.2417  0.0114
 89.5  135.5  0.00114480  0.00016380  2.2418  0.0114
 89.5  136.5  0.00114483  0.00016223  2.2419  0.0114
 89.5  137.5  0.00114486  0.00016198  2.2419  0.0114
 89.5  138.5  0.00114489  0.00016299  2.2420  0.0114
 89.5  139.5  0.00114494  0.00016767  2.2420  0.0114
 89.5  140.5  0.00114498  0.00017429  2.2421  0.0114
 89.5  141.5  0.00114502  0.00018117  2.2421  0.0114
 89.5  142.5  0.00114507  0.00018885  2.2422  0.0115
 89.5  143.5  0.00114511  0.00019799  2.2422  0.0115
 89.5  144.5  0.00114515  0.00021071  2.2423  0.0116
 89.5  145.5  0.00114518  0.00022544  2.2423  0.0116
 89.5  146.5  0.00114521  0.00024100  2.2424  0.0117
 89.5  147.5  0.00114525  0.00025721  2.2424  0.0117
 89.5  148.5  0.00114528  0.00027567  2.2425  0.0118
 89.5  149.5  0.00114530  0.00029783  2.2425  0.0119
 89.5  150.5  0.00114533  0.00032129  2.2425  0.0120
 89.5  151.5  0.00114534  0.00034557  2.2426  0.0121
 89.5  152.5  0.00114535  0.00037010  2.2426  0.0122
 89.5  153.5  0.00114537  0.00039294  2.2426  0.0122
 89.5  154.5  0.00114539  0.00041341  2.2427  0.0123
 89.5  155.5  0.00114541  0.00043184  2.2427  0.0124
 89.5  156.5  0.00114544  0.00044879  2.2427  0.0124
 89.5  157.5  0.00114545  0.00046423  2.2427  0.0125
 89.5  158.5  0.00114545  0.00048009  2.2428  0.0126
 89.5  159.5  0.00114547  0.00049714  2.2428  0.0126
 89.5  160.5  0.00114549  0.00051278  2.2428  0.0127
 89.5  161.5  0.00114549  0.00052638  2.2428  0.0128
 89.5  162.5  0.00114548  0.00053830  2.2429  0.0128
 89.5  163.5  0.00114548  0.00054869  2.2429  0.0129
 89.5  164.5  0.00114548  0.00055786  2.2429  0.0129
 89.5  165.5  0.00114547  0.00056530  2.2429  0.0130
 89.5  166.5  0.00114548  0.00057045  2.2429  0.0130
 89.5  167.5  0.00114548  0.00057392  2.2429  0.0131
 89.5  168.5  0.00114547  0.00057632  2.2430  0.0131
 89.5  169.5  0.00114548  0.00057800  2.2430  0.0132
 89.5  170.5  0.00114549  0.00057752  2.2430  0.0132
 89.5  171.5  0.00114549  0.00057456  2.2430  0.0132
 89.5  172.5  0.00114549  0.00057124  2.2430  0.0132
 89.5  173.5  0.00114550  0.00056880  2.2430  0.0133
 89.5  174.5  0.00114551  0.00056704  2.2430  0.0133
 89.5  175.5  0.00114553  0.00056364  2.2430  0.0133
 89.5  176.5  0.00114555  0.00055873  2.2431  0.0133
 89.5  177.5  0.00114556  0.00055529  2.2431  0.0133
 89.5  178.5  0.00114558  0.00055516  2.2431  0.0134
 89.5  179.5  0.00114560  0.00055684  2.2431  0.0134
 89.5  180.5  0.00114561  0.00056022  2.2431  0.0134
 89.5  181.5  0.00114563  0.00056513  2.2431  0.0135
 89.5  182.5  0.00114566  0.00056745  2.2431  0.0135
 89.5  183.5  0.00114568  0.00056627  2.2431  0.0135
 89.5  184.5  0.00114570  0.00056359  2.2431  0.0135
 89.5  185.5  0.00114573  0.00056488  2.2431  0.0136
 89.5  186.5  0.00114574  0.00056931  2.2431  0.0136
 89.5  187.5  0.00114575  0.00057114  2.2431  0.0137
 89.5  188.5  0.00114577  0.00057031  2.2431  0.0137
 89.5  189.5  0.00114579  0.00056840  2.2431  0.0137
 89.5  190.5  0.00114579  0.00056786  2.2430  0.0138
 89.5  191.5  0.00114580  0.00056815  2.2430  0.0138
 89.5  192.5  0.00114581  0.00056724  2.2430  0.0139
 89.5  193.5  0.00114581  0.00056532  2.2430  0.0139
 89.5  194.5  0.00114582  0.00056220  2.2430  0.0139
 89.5  195.5  0.00114583  0.00055709  2.2430  0.0140
 89.5  196.5  0.00114582  0.00055082  2.2429  0.0140
 89.5  197.5  0.00114582  0.00054602  2.2429  0.0140
 89.5  198.5  0.00114582  0.00054280  2.2429  0.0140
 89.5  199.5  0.00114581  0.00053945  2.2429  0.0141
 89.5  200.5  0.00114580  0.00053551  2.2428  0.0141
 89.5  201.5  0.00114579  0.00053120  2.2428  0.0141
 89.5  202.5  0.00114579  0.00052625  2.2428  0.0141
 89.5  203.5  0.00114579  0.00052050  2.2428  0.0141
 89.5  204.5  0.00114579  0.00051601  2.2427  0.0141
 89.5  205.5  0.00114578  0.00051358  2.2427  0.0142
 89.5  206.5  0.00114577  0.00051140  2.2427  0.0142
 89.5  207.5  0.00114576  0.00050843  2.2426  0.0142
 89.5  208.5  0.00114576  0.00050475  2.2426  0.0142
 89.5  209.5  0.00114576  0.00050152  2.2426  0.0142
 89.5  210.5  0.00114575  0.00049914  2.2425  0.0142
 89.5  211.5  0.00114576  0.00049658  2.2425  0.0143
 89.5  212.5  0.00114576  0.00049332  2.2425  0.0143
 89.5  213.5  0.00114577  0.00048956  2.2424  0.0143
 89.5  214.5  0.00114578  0.00048600  2.2424  0.0143
 89.5  215.5  0.00114578  0.00048257  2.2424  0.0143
 89.5  216.5  0.00114578  0.00047917  2.2423  0.0143
 89.5  217.5  0.00114579  0.00047582  2.2423  0.0143
 89.5  218.5  0.00114580  0.00047241  2.2422  0.0143
 89.5  219.5  0.00114581  0.00046918  2.2422  0.0143
 89.5  220.5  0.00114582  0.00046595  2.2422  0.0143
 89.5  221.5  0.00114584  0.00046315  2.2421  0.0143
 89.5  222.5  0.00114585  0.00046099  2.2421  0.0143
 89.5  223.5  0.00114588  0.00045916  2.2420  0.0143
 89.5  224.5  0.00114590  0.00045741  2.2420  0.0143
 89.5  225.5  0.00114592  0.00045563  2.2419  0.0143
 89.5  226.5  0.00114595  0.00045428  2.2419  0.0143
 89.5  227.5  0.00114598  0.00045336  2.2419  0.0143
 89.5  228.5  0.00114601  0.00045258  2.2418  0.0143
 89.5  229.5  0.00114603  0.00045198  2.2418  0.0143
 89.5  230.5  0.00114606  0.00045129  2.2417  0.0143
 89.5  231.5  0.00114608  0.00045049  2.2417  0.0143
 89.5  232.5  0.00114611  0.00044980  2.2416  0.0142
 89.5  233.5  0.00114614  0.00044886  2.2416  0.0142
 89.5  234.5  0.00114616  0.00044770  2.2416  0.0142
 89.5  235.5  0.00114619  0.00044604  2.2415  0.0142
 89.5  236.5  0.00114622  0.00044440  2.2415  0.0142
 89.5  237.5  0.00114624  0.00044292  2.2414  0.0141
 89.5  238.5  0.00114628  0.00044136  2.2414  0.0141
 89.5  239.5  0.00114632  0.00044018  2.2413  0.0141
 89.5  240.5  0.00114636  0.00043900  2.2413  0.0140
 89.5  241.5  0.00114640  0.00043798  2.2412  0.0140
 89.5  242.5  0.00114643  0.00043708  2.2412  0.0140
 89.5  243.5  0.00114647  0.00043624  2.2412  0.0140
 89.5  244.5  0.00114651  0.00043549  2.2411  0.0139
 89.5  245.5  0.00114654  0.00043441  2.2411  0.0139
 89.5  246.5  0.00114657  0.00043344  2.2410  0.0139
 89.5  247.5  0.00114660  0.00043268  2.2410  0.0138
 89.5  248.5  0.00114664  0.00043189  2.2410  0.0138
 89.5  249.5  0.00114666  0.00043130  2.2409  0.0138
 89.5  250.5  0.00114667  0.00043116  2.2409  0.0137
 89.5  251.5  0.00114669  0.00043190  2.2408  0.0137
 89.5  252.5  0.00114671  0.00043290  2.2408  0.0137
